id,organization_id,entity_type,entity_name,entity_code,entity_description,parent_entity_id,smart_code,smart_code_status,ai_confidence,ai_classification,ai_insights,business_rules,metadata,tags,status,created_at,updated_at,created_by,updated_by,version
99e0a828-eaec-449f-b8cb-a9cfe4fda5d0,378f24fb-d496-4ff7-8afa-ea34895a0eb8,account,TechStart Inc,,,,HERA.CRM.ACCOUNT.ENTITY.STARTUP.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 21:36:23.76845+00,2025-10-19 21:36:23.76845+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
7028dee4-9c81-4dde-8779-b51a4fa82730,378f24fb-d496-4ff7-8afa-ea34895a0eb8,contact,John Smith,,,,HERA.CRM.CONTACT.ENTITY.EXECUTIVE.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 21:36:23.946919+00,2025-10-19 21:36:23.946919+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
c91a240a-3d90-4413-8ce9-c2e7313f706f,378f24fb-d496-4ff7-8afa-ea34895a0eb8,product,Batch Dynamic Test Product,,,,HERA.SALON.PRODUCT.ENTITY.TEST.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 12:54:22.515667+00,2025-10-19 12:54:22.515667+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
45daaa99-1f20-481e-9354-ecf514ab90ff,378f24fb-d496-4ff7-8afa-ea34895a0eb8,customer,Test Customer,,,,HERA.SALON.CUSTOMER.ENTITY.PERSON.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-16 10:39:51.766264+00,2025-10-16 10:39:51.766264+00,2a81e783-85a0-4c5d-a434-916d3f72594a,2a81e783-85a0-4c5d-a434-916d3f72594a,1
c0771739-ddb6-47fb-ae82-d34febedf098,378f24fb-d496-4ff7-8afa-ea34895a0eb8,ORGANIZATION,Hairtalkz,ORG-HAIRTALKZ,,,HERA.SEC.ORG.ENTITY.TENANT.V1,LIVE,,,,,,,active,2025-10-09 16:09:11.099934+00,2025-10-16 14:10:01.964764+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
8270ef88-a7d3-4d8b-b580-87f8f436e410,378f24fb-d496-4ff7-8afa-ea34895a0eb8,SERVICE,Hair Spa - Full Blow Dry,SERVICE-1760900065612,,,HERA.SALON.SERVICE.ENTITY.SERVICE.V1,,,,,,,,,2025-10-19 18:54:25.663821+00,2025-10-19 18:54:25.663821+00,bd955c9c-81ef-4c36-ae02-34fb79a1c5b3,bd955c9c-81ef-4c36-ae02-34fb79a1c5b3,1
0427340a-ce72-4d90-bda2-91a981fd4902,378f24fb-d496-4ff7-8afa-ea34895a0eb8,SERVICE,Shoulder Length Hair,SERVICE-1760193803473,,,HERA.SALON.SERVICE.ENTITY.SERVICE.V1,DRAFT,0.0000,,{},{},"{""relationships"": {""AVAILABLE_AT"": [""db115f39-55c9-42cb-8d0f-99c7c10f9f1b""], ""HAS_CATEGORY"": [""87cf5bfc-fa23-4fe7-8666-67a6ffa8ae44""]}}",,active,2025-10-11 14:43:23.520092+00,2025-10-14 07:44:58.74+00,3ced4979-4c09-4e1e-8667-6707cfe6ec77,3ced4979-4c09-4e1e-8667-6707cfe6ec77,1
3ae9b166-7544-4973-b5cd-889c7ecee022,378f24fb-d496-4ff7-8afa-ea34895a0eb8,SERVICE,Botox,SVC-BRIDAL,,,HERA.SALON.SVC.BRIDAL.LUXURY.V1,DRAFT,0.0000,,{},{},"{""category"": ""special_services"", ""base_price"": 350, ""description"": ""Complete bridal hair and makeup package"", ""duration_minutes"": 180}",,active,2025-10-09 18:18:26.091701+00,2025-10-14 07:45:29.325+00,3ced4979-4c09-4e1e-8667-6707cfe6ec77,3ced4979-4c09-4e1e-8667-6707cfe6ec77,1
c730985a-7017-49c1-8b61-fccc3f7c5bf5,378f24fb-d496-4ff7-8afa-ea34895a0eb8,gl_account,Accounts Payable,2100,,,HERA.ACCOUNTING.CHART.ACCOUNT.v2,DRAFT,0.0000,,{},{},"{""account_type"": ""LIABILITY""}",,active,2025-10-09 15:13:11.657285+00,2025-10-09 15:13:11.657285+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
57fd2a09-09b8-4e8e-80b6-c32c013f07e4,378f24fb-d496-4ff7-8afa-ea34895a0eb8,gl_account,Owner Equity,3000,,,HERA.ACCOUNTING.CHART.ACCOUNT.v2,DRAFT,0.0000,,{},{},"{""account_type"": ""EQUITY""}",,active,2025-10-09 15:13:11.657285+00,2025-10-09 15:13:11.657285+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
7f42cb3e-16d0-4566-b454-4f5742f77b1a,378f24fb-d496-4ff7-8afa-ea34895a0eb8,gl_account,Service Revenue,4100,,,HERA.ACCOUNTING.CHART.ACCOUNT.v2,DRAFT,0.0000,,{},{},"{""account_type"": ""REVENUE""}",,active,2025-10-09 15:13:11.657285+00,2025-10-09 15:13:11.657285+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
13c73c68-70fc-4062-9703-b7fb51b6ea08,378f24fb-d496-4ff7-8afa-ea34895a0eb8,gl_account,Operating Expenses,5100,,,HERA.ACCOUNTING.CHART.ACCOUNT.v2,DRAFT,0.0000,,{},{},"{""account_type"": ""EXPENSE""}",,active,2025-10-09 15:13:11.657285+00,2025-10-09 15:13:11.657285+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
580a4487-1828-431c-9ce3-9e1d81d73264,378f24fb-d496-4ff7-8afa-ea34895a0eb8,financial_policy,Final Test Policy,POL-1760022792.105218,,,HERA.ACCOUNTING.POLICY.ENTITY.v2,DRAFT,0.0000,,{},{},"{""status"": ""active"", ""priority"": 100, ""created_by"": null, ""policy_type"": ""AMOUNT_VALIDATION""}",,active,2025-10-09 15:13:12.105218+00,2025-10-09 15:13:12.105218+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
5b73d0e2-7a2b-4f8f-9892-8bd77d35d591,378f24fb-d496-4ff7-8afa-ea34895a0eb8,financial_policy,Test Execution Policy,POL-1760022792.178095,,,HERA.ACCOUNTING.POLICY.ENTITY.v2,DRAFT,0.0000,,{},{},"{""status"": ""active"", ""priority"": 200, ""created_by"": null, ""policy_type"": ""AMOUNT_VALIDATION""}",,active,2025-10-09 15:13:12.178095+00,2025-10-09 15:13:12.178095+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
2bc29658-07df-448f-888a-2d059855c4f0,378f24fb-d496-4ff7-8afa-ea34895a0eb8,service_category,Package,PACKAGE,,,HERA.SALON.SERVICE.CATEGORY.STANDARD.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-12 14:10:17.587+00,2025-10-13 16:29:37.525+00,3ced4979-4c09-4e1e-8667-6707cfe6ec77,3ced4979-4c09-4e1e-8667-6707cfe6ec77,1
b1d28835-871f-470d-87ea-7458fe03a5d6,378f24fb-d496-4ff7-8afa-ea34895a0eb8,staff,Michele Rossi,STAFF-MICHELE-2,,,HERA.ACCOUNTING.STAFF.ENTITY.v2,DRAFT,0.0000,,{},{},"{""role"": ""owner_stylist"", ""email"": ""michele@hairtalkz.com"", ""specialties"": [""cutting"", ""coloring"", ""styling""]}",,active,2025-10-09 17:41:27.509876+00,2025-10-09 17:41:27.509876+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
523628c1-28b5-4a75-9cfb-a98d9ab99b32,378f24fb-d496-4ff7-8afa-ea34895a0eb8,SERVICE_CATEGORY,Services,SERVICE_CATEGORY-1760425850429,,,HERA.SALON.SERVICE.CATEGORY.STANDARD.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-14 07:10:50.429+00,2025-10-14 07:12:07.701+00,3ced4979-4c09-4e1e-8667-6707cfe6ec77,3ced4979-4c09-4e1e-8667-6707cfe6ec77,1
ffd4aed0-2b71-4f68-801b-02f471f3333c,378f24fb-d496-4ff7-8afa-ea34895a0eb8,contact,David Chen,,,,HERA.CRM.CONTACT.ENTITY.MANAGER.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 21:36:24.152146+00,2025-10-19 21:36:24.152146+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
057d38d0-7871-42a3-ad91-a1b382798487,378f24fb-d496-4ff7-8afa-ea34895a0eb8,lead,AI Consulting Services - TechStart,,,,HERA.CRM.LEAD.ENTITY.QUALIFIED.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 21:36:24.375541+00,2025-10-19 21:36:24.375541+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
4ebf8223-22b9-416f-9339-44c4db90d9ed,378f24fb-d496-4ff7-8afa-ea34895a0eb8,CONCEPT,EMPLOYEE,,,,HERA.HCM.EMPLOYMENT.ENTITY.EMPLOYEE.v1,DRAFT,0.0000,,{},{},"{""industry"": ""GENERIC""}",,active,2025-10-09 16:09:11.099934+00,2025-10-09 16:09:11.099934+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
17552446-ed95-4fd5-a6fe-ad011bc51fbb,378f24fb-d496-4ff7-8afa-ea34895a0eb8,workflow_status,Inactive,STATUS-INACTIVE,,,HERA.ACCOUNTING.WORKFLOW.STATUS.v2,DRAFT,0.0000,,{},{},{},,active,2025-10-09 16:54:43.482282+00,2025-10-09 16:54:43.482282+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
3eb3ad92-3726-48e1-913a-17c3b492f5df,378f24fb-d496-4ff7-8afa-ea34895a0eb8,service,Hair Color & Highlights,SVC-COLOR-001,,,HERA.ACCOUNTING.SERVICE.ENTITY.v2,DRAFT,0.0000,,{},{},"{""price"": 150.00, ""category"": ""hair_services"", ""duration_minutes"": 120}",,active,2025-10-09 17:41:27.509876+00,2025-10-09 17:41:27.509876+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
fd070901-cd40-4259-ae64-2e1bee0e54c7,378f24fb-d496-4ff7-8afa-ea34895a0eb8,service,Hair Washing & Conditioning,SVC-WASH-001,,,HERA.ACCOUNTING.SERVICE.ENTITY.v2,DRAFT,0.0000,,{},{},"{""price"": 35.00, ""category"": ""hair_services"", ""duration_minutes"": 30}",,active,2025-10-09 17:41:27.509876+00,2025-10-09 17:41:27.509876+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
f551a21e-789e-45e2-be09-0152a2913c25,378f24fb-d496-4ff7-8afa-ea34895a0eb8,service,Hair Treatment & Mask,SVC-TREATMENT-001,,,HERA.ACCOUNTING.SERVICE.ENTITY.v2,DRAFT,0.0000,,{},{},"{""price"": 65.00, ""category"": ""hair_services"", ""duration_minutes"": 45}",,active,2025-10-09 17:41:27.509876+00,2025-10-09 17:41:27.509876+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
ce0d5788-9dc6-4169-ba25-08289d425c82,378f24fb-d496-4ff7-8afa-ea34895a0eb8,customer,Emma Thompson,CUST-EMMA-001,,,HERA.ACCOUNTING.CUSTOMER.ENTITY.v2,DRAFT,0.0000,,{},{},"{""email"": ""emma@example.com"", ""phone"": ""+1-555-0123"", ""preferred_stylist"": ""STAFF-MICHELE""}",,active,2025-10-09 17:41:27.509876+00,2025-10-09 17:41:27.509876+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
54b6d273-3bda-4555-903c-624f3e329916,378f24fb-d496-4ff7-8afa-ea34895a0eb8,customer,Sarah Johnson,,,,HERA.SALON.CUSTOMER.ENTITY.REGULAR.V1,DRAFT,0.0000,,{},{},{},,archived,2025-10-17 06:32:17.13731+00,2025-10-17 06:32:18.079948+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,2
636e223e-3291-4890-9896-e6a029e575bc,378f24fb-d496-4ff7-8afa-ea34895a0eb8,customer,Enterprise Test Customer - Sarah Johnson,,,,HERA.SALON.CUSTOMER.ENTITY.VIP.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-17 07:26:31.750138+00,2025-10-17 07:26:31.750138+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
64dffd62-6ff0-4dff-b9ac-53cfa3b9f235,378f24fb-d496-4ff7-8afa-ea34895a0eb8,service,Premium Hair Styling Package,,,,HERA.SALON.SERVICE.ENTITY.PREMIUM.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-17 07:26:31.915243+00,2025-10-17 07:26:31.915243+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
e98cdb83-decd-40ff-baab-151694a661d6,378f24fb-d496-4ff7-8afa-ea34895a0eb8,product,Test Product READ BACK,,,,HERA.SALON.PRODUCT.ENTITY.TEST.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 12:55:07.833049+00,2025-10-19 12:55:07.833049+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
d84c5cc0-0b15-44fb-9ba3-1f8791b36227,378f24fb-d496-4ff7-8afa-ea34895a0eb8,product,Premium Hair Treatment Serum,,,,HERA.SALON.PRODUCT.ENTITY.TREATMENT.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-17 05:26:05.431929+00,2025-10-17 05:26:05.431929+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
458e4a43-9aa1-4499-91bb-7ac69475d2ac,378f24fb-d496-4ff7-8afa-ea34895a0eb8,customer,Sarah Johnson,,,,HERA.SALON.CUSTOMER.ENTITY.REGULAR.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-17 06:35:39.973158+00,2025-10-17 06:35:39.973158+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
db115f39-55c9-42cb-8d0f-99c7c10f9f1b,378f24fb-d496-4ff7-8afa-ea34895a0eb8,BRANCH,Mercure Gold Hotel,MERCURE-GOLD,"",,HERA.SALON.BRANCH.LOCATION.V1,DRAFT,0.0000,,{},{},"{""status"": ""active"", ""address"": ""Al Mina Road, Jumeirah, Dubai, U.A.E"", ""timezone"": ""Asia/Dubai"", ""description"": ""Hair Talkz Salon at Mercure Gold Hotel"", ""business_type"": ""salon""}",,active,2025-10-10 06:03:08.726832+00,2025-10-18 14:53:53.63142+00,3ced4979-4c09-4e1e-8667-6707cfe6ec77,09b0b92a-d797-489e-bc03-5ca0a6272674,3
7fccc414-8e88-49e4-9dec-97046cdfea37,378f24fb-d496-4ff7-8afa-ea34895a0eb8,customer,Enterprise Test Customer - Sarah Johnson,,,,HERA.SALON.CUSTOMER.ENTITY.VIP.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-17 07:39:00.36819+00,2025-10-17 07:39:00.36819+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
83f96b69-156f-4029-b636-638ad7b36c47,378f24fb-d496-4ff7-8afa-ea34895a0eb8,BRANCH,Park Regis Kris Kin Hotel,PARK-REGIS,"",,HERA.SALON.BRANCH.LOCATION.V1,DRAFT,0.0000,,{},{},"{""status"": ""active"", ""address"": ""Al Karama, Dubai, U.A.E"", ""timezone"": ""Asia/Dubai"", ""description"": ""Hair Talkz Salon at Park Regis Kris Kin Hotel"", ""business_type"": ""salon""}",,active,2025-10-10 06:02:52.985627+00,2025-10-10 10:02:22.24+00,3ced4979-4c09-4e1e-8667-6707cfe6ec77,3ced4979-4c09-4e1e-8667-6707cfe6ec77,1
44f5be8d-1cf9-40d7-8843-768b043bcae4,378f24fb-d496-4ff7-8afa-ea34895a0eb8,customer,James Wilson,CUST-JAMES-001,,,HERA.ACCOUNTING.CUSTOMER.ENTITY.v2,DRAFT,0.0000,,{},{},"{""email"": ""james@example.com"", ""phone"": ""+1-555-0124"", ""preferred_stylist"": ""STAFF-SARAH""}",,active,2025-10-09 17:41:27.509876+00,2025-10-09 17:41:27.509876+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
1525751f-4504-494d-9a2e-ce5b2dcb1d97,378f24fb-d496-4ff7-8afa-ea34895a0eb8,customer,Sofia Rodriguez,CUST-SOFIA-001,,,HERA.ACCOUNTING.CUSTOMER.ENTITY.v2,DRAFT,0.0000,,{},{},"{""email"": ""sofia@example.com"", ""phone"": ""+1-555-0125"", ""preferred_stylist"": ""STAFF-MICHELE""}",,active,2025-10-09 17:41:27.509876+00,2025-10-09 17:41:27.509876+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
439cca88-63dd-4fca-bb7d-16c52b89c1c8,378f24fb-d496-4ff7-8afa-ea34895a0eb8,customer,Michael Brown,CUST-MICHAEL-001,,,HERA.ACCOUNTING.CUSTOMER.ENTITY.v2,DRAFT,0.0000,,{},{},"{""email"": ""michael@example.com"", ""phone"": ""+1-555-0126"", ""preferred_stylist"": ""STAFF-SARAH""}",,active,2025-10-09 17:41:27.509876+00,2025-10-09 17:41:27.509876+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
5b66f153-3949-4d02-8afa-0de425ca799e,378f24fb-d496-4ff7-8afa-ea34895a0eb8,product,Professional Shampoo,PROD-SHAMPOO-001,,,HERA.ACCOUNTING.PRODUCT.ENTITY.v2,DRAFT,0.0000,,{},{},"{""brand"": ""HERA Professional"", ""price"": 25.00, ""stock"": 50, ""category"": ""hair_care""}",,active,2025-10-09 17:41:27.509876+00,2025-10-09 17:41:27.509876+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
5ea6c644-1c7a-4e60-8594-aa26c9c75215,378f24fb-d496-4ff7-8afa-ea34895a0eb8,product,Hair Conditioner,PROD-CONDITIONER-001,,,HERA.ACCOUNTING.PRODUCT.ENTITY.v2,DRAFT,0.0000,,{},{},"{""brand"": ""HERA Professional"", ""price"": 28.00, ""stock"": 45, ""category"": ""hair_care""}",,active,2025-10-09 17:41:27.509876+00,2025-10-09 17:41:27.509876+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
d1590d75-7efd-449c-b484-08ed92aa90cf,378f24fb-d496-4ff7-8afa-ea34895a0eb8,product,Hair Color - Blonde,PROD-COLOR-BLONDE,,,HERA.ACCOUNTING.PRODUCT.ENTITY.v2,DRAFT,0.0000,,{},{},"{""brand"": ""HERA Color"", ""price"": 15.00, ""stock"": 30, ""category"": ""hair_color""}",,active,2025-10-09 17:41:27.509876+00,2025-10-09 17:41:27.509876+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
48e80e6d-50bb-4591-bb5c-18b90cb89b47,378f24fb-d496-4ff7-8afa-ea34895a0eb8,product,Hair Color - Brown,PROD-COLOR-BROWN,,,HERA.ACCOUNTING.PRODUCT.ENTITY.v2,DRAFT,0.0000,,{},{},"{""brand"": ""HERA Color"", ""price"": 15.00, ""stock"": 25, ""category"": ""hair_color""}",,active,2025-10-09 17:41:27.509876+00,2025-10-09 17:41:27.509876+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
0656263d-d33f-4b0f-9044-80c4ec0e7928,378f24fb-d496-4ff7-8afa-ea34895a0eb8,appointment,Emma Thompson - Hair Cut,APPT-001-1760031688,,,HERA.ACCOUNTING.APPOINTMENT.ENTITY.v2,DRAFT,0.0000,,{},{},"{""price"": 85.00, ""service_name"": ""Hair Cut & Style"", ""stylist_name"": ""Michele Rossi"", ""customer_name"": ""Emma Thompson"", ""appointment_date"": ""2025-10-09 19:41:27.509876"", ""duration_minutes"": 60}",,scheduled,2025-10-09 17:41:27.509876+00,2025-10-09 17:41:27.509876+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
f679063d-efd9-41f5-b08f-086fee79c06c,378f24fb-d496-4ff7-8afa-ea34895a0eb8,appointment,James Wilson - Hair Color,APPT-002-1760031688,,,HERA.ACCOUNTING.APPOINTMENT.ENTITY.v2,DRAFT,0.0000,,{},{},"{""price"": 150.00, ""service_name"": ""Hair Color & Highlights"", ""stylist_name"": ""Sarah Johnson"", ""customer_name"": ""James Wilson"", ""appointment_date"": ""2025-10-09 21:41:27.509876"", ""duration_minutes"": 120}",,scheduled,2025-10-09 17:41:27.509876+00,2025-10-09 17:41:27.509876+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
77bd6a1c-27f8-458a-b5de-2fffc93d6168,378f24fb-d496-4ff7-8afa-ea34895a0eb8,appointment,Sofia Rodriguez - Treatment,APPT-003-1760031688,,,HERA.ACCOUNTING.APPOINTMENT.ENTITY.v2,DRAFT,0.0000,,{},{},"{""price"": 65.00, ""service_name"": ""Hair Treatment & Mask"", ""stylist_name"": ""Michele Rossi"", ""customer_name"": ""Sofia Rodriguez"", ""appointment_date"": ""2025-10-10 17:41:27.509876"", ""duration_minutes"": 45}",,scheduled,2025-10-09 17:41:27.509876+00,2025-10-09 17:41:27.509876+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
f045bd1b-1a9d-460c-afb1-79e23232d659,378f24fb-d496-4ff7-8afa-ea34895a0eb8,PRODUCT_CATEGORY,Hair Care,PRODUCT_CATEGORY-1760074042570,,,HERA.SALON.CATEGORY.ENT.PRODUCT.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-10 05:27:22.605158+00,2025-10-10 05:27:22.605158+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
83fa29c1-1151-496d-a61e-50286dee4420,378f24fb-d496-4ff7-8afa-ea34895a0eb8,STOCK_LEVEL,Stock: Professional Shampoo @ Park Regis Kris Kin Hotel,STOCK-5b66f153-83f96b69,,,HERA.SALON.INV.ENTITY.STOCKLEVEL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-17 08:26:24.673586+00,2025-10-17 08:26:24.673586+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
b163cb1a-22e8-48cd-8c4a-0adc865c590a,378f24fb-d496-4ff7-8afa-ea34895a0eb8,STOCK_LEVEL,Stock: Hair Conditioner @ Mercure Gold Hotel,STOCK-5ea6c644-db115f39,,,HERA.SALON.INV.ENTITY.STOCKLEVEL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-17 08:26:30.573261+00,2025-10-17 08:26:30.573261+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
9d0470ae-b08e-4811-be23-a23709a70363,378f24fb-d496-4ff7-8afa-ea34895a0eb8,SERVICE,Waist Length Hair,SERVICE-1760900114535,,,HERA.SALON.SERVICE.ENTITY.SERVICE.V1,,,,,,,,,2025-10-19 18:55:14.599633+00,2025-10-19 18:55:14.599633+00,bd955c9c-81ef-4c36-ae02-34fb79a1c5b3,bd955c9c-81ef-4c36-ae02-34fb79a1c5b3,1
089ba536-ec6d-4b0f-9e24-70d9c7ad5d4d,378f24fb-d496-4ff7-8afa-ea34895a0eb8,opportunity,TechStart Premium Services Upsell,,,,HERA.CRM.OPPORTUNITY.ENTITY.UPSELL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 21:36:24.530319+00,2025-10-19 21:36:24.530319+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
8c19b0c3-89a7-4888-9f49-0e4bbd4f0b7c,378f24fb-d496-4ff7-8afa-ea34895a0eb8,SERVICE_CATEGORY,Colour,SERVICE_CATEGORY-1760425884504,,,HERA.SALON.SERVICE.CATEGORY.STANDARD.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-14 07:11:24.504+00,2025-10-25 10:59:08.421211+00,3ced4979-4c09-4e1e-8667-6707cfe6ec77,d794e63a-2d70-4b65-b560-0df667de221e,3
1cfb4341-30b6-49cc-a03f-80aa04e4b995,378f24fb-d496-4ff7-8afa-ea34895a0eb8,product,Premium Hair Treatment Serum - UPDATED,,,,HERA.SALON.PRODUCT.ENTITY.TREATMENT.V1,DRAFT,0.0000,,{},{},{},,archived,2025-10-17 05:31:58.02188+00,2025-10-17 05:31:58.398726+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,3
b8ea6297-b1c9-4f3c-90bf-3d952ab8c959,378f24fb-d496-4ff7-8afa-ea34895a0eb8,customer,Test Customer for Transactions,,,,HERA.SALON.CUSTOMER.ENTITY.REGULAR.V1,DRAFT,0.0000,,{},{},{},,archived,2025-10-17 06:42:50.224373+00,2025-10-17 06:42:50.661145+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,2
40dadfba-ca39-4ecf-b669-14ec44a18b6a,378f24fb-d496-4ff7-8afa-ea34895a0eb8,service,Premium Hair Styling Package,,,,HERA.SALON.SERVICE.ENTITY.PREMIUM.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-17 07:39:00.547789+00,2025-10-17 07:39:00.547789+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
bc25078b-a598-4b17-938d-33e4ed0626dc,378f24fb-d496-4ff7-8afa-ea34895a0eb8,service_category,Nails,NAILS,,,HERA.SALON.SERVICE.CATEGORY.STANDARD.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-12 18:42:16.682+00,2025-10-13 15:15:31.487+00,3ced4979-4c09-4e1e-8667-6707cfe6ec77,3ced4979-4c09-4e1e-8667-6707cfe6ec77,1
de1df2b5-f3ef-4a93-8bb6-000267200e69,378f24fb-d496-4ff7-8afa-ea34895a0eb8,STOCK_LEVEL,Stock: Hair Conditioner @ Park Regis Kris Kin Hotel,STOCK-5ea6c644-83f96b69,,,HERA.SALON.INV.ENTITY.STOCKLEVEL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-17 08:26:33.176304+00,2025-10-17 08:26:33.176304+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
090e2717-cd32-45b4-bb2e-5883162bd1db,378f24fb-d496-4ff7-8afa-ea34895a0eb8,STOCK_LEVEL,Stock: Hair Color - Blonde @ Mercure Gold Hotel,STOCK-d1590d75-db115f39,,,HERA.SALON.INV.ENTITY.STOCKLEVEL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-17 08:26:35.721614+00,2025-10-17 08:26:35.721614+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
