organization_id,entity_id,field_name,field_type,field_value_text,field_value_number,field_value_boolean,field_value_date,field_value_json,smart_code,smart_code_status,ai_confidence,ai_insights,validation_status,created_at,updated_at,version
378f24fb-d496-4ff7-8afa-ea34895a0eb8,1ee3fc47-88fc-4fc5-9eca-41aef5e3e31b,vip,boolean,,,f,,null,HERA.SALON.CUSTOMER.DYN.VIP.v1,DRAFT,0.0000,"{""validation_errors"": {""missing_fields"": {""entity_id"": false, ""field_name"": false, ""smart_code"": false, ""organization_id"": false}}}",invalid,2025-10-28 13:44:05.28661+00,2025-10-28 13:44:05.28661+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,1fe080e0-463b-49f4-89cd-e0683f6e49c9,display_rate,number,,0.00000000,,,,HERA.SALON.STAFF.DYN.RATE.DISPLAY.V1,DRAFT,0.0000,"{""validation_errors"": {""missing_fields"": {""entity_id"": false, ""field_name"": false, ""smart_code"": false, ""organization_id"": false}}}",invalid,2025-10-20 09:32:02.168252+00,2025-10-20 09:32:02.168252+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,1fe080e0-463b-49f4-89cd-e0683f6e49c9,first_name,text,Vinay,,,,,HERA.SALON.STAFF.DYN.FIRST_NAME.V1,DRAFT,0.0000,"{""validation_errors"": {""missing_fields"": {""entity_id"": false, ""field_name"": false, ""smart_code"": false, ""organization_id"": false}}}",invalid,2025-10-20 09:32:02.168252+00,2025-10-20 09:32:02.168252+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,1fe080e0-463b-49f4-89cd-e0683f6e49c9,hourly_cost,number,,0.00000000,,,,HERA.SALON.STAFF.DYN.PRICE.COST.V1,DRAFT,0.0000,"{""validation_errors"": {""missing_fields"": {""entity_id"": false, ""field_name"": false, ""smart_code"": false, ""organization_id"": false}}}",invalid,2025-10-20 09:32:02.168252+00,2025-10-20 09:32:02.168252+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,1fe080e0-463b-49f4-89cd-e0683f6e49c9,last_name,text,,,,,,HERA.SALON.STAFF.DYN.LAST_NAME.V1,DRAFT,0.0000,"{""validation_errors"": {""missing_fields"": {""entity_id"": false, ""field_name"": false, ""smart_code"": false, ""organization_id"": false}}}",invalid,2025-10-20 09:32:02.168252+00,2025-10-20 09:32:02.168252+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,1fe080e0-463b-49f4-89cd-e0683f6e49c9,phone,text,0503756423,,,,,HERA.SALON.STAFF.DYN.PHONE.V1,DRAFT,0.0000,"{""validation_errors"": {""missing_fields"": {""entity_id"": false, ""field_name"": false, ""smart_code"": false, ""organization_id"": false}}}",invalid,2025-10-20 09:32:02.168252+00,2025-10-20 09:32:02.168252+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,1fe080e0-463b-49f4-89cd-e0683f6e49c9,role_title,text,Senior Hair Stylist,,,,,HERA.SALON.STAFF.DYN.ROLE_TITLE.V1,DRAFT,0.0000,"{""validation_errors"": {""missing_fields"": {""entity_id"": false, ""field_name"": false, ""smart_code"": false, ""organization_id"": false}}}",invalid,2025-10-20 09:32:02.168252+00,2025-10-20 09:32:02.168252+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,1fe080e0-463b-49f4-89cd-e0683f6e49c9,status,text,active,,,,,HERA.SALON.STAFF.DYN.STATUS.V1,DRAFT,0.0000,"{""validation_errors"": {""missing_fields"": {""entity_id"": false, ""field_name"": false, ""smart_code"": false, ""organization_id"": false}}}",invalid,2025-10-20 09:32:02.168252+00,2025-10-20 09:32:02.168252+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,221e4ea2-d52b-4574-af25-e0524d06eb81,policy_config,text,,,,,"{""max_amount"": 10000, ""min_amount"": 1}",HERA.ACCOUNTING.POLICY.CONFIG.v2,DRAFT,0.0000,"{""validation_errors"": {}}",valid,2025-10-09 13:12:04.876522+00,2025-10-09 13:12:04.876522+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,221e4ea2-d52b-4574-af25-e0524d06eb81,priority,text,,100.00000000,,,,HERA.ACCOUNTING.POLICY.PRIORITY.v2,DRAFT,0.0000,"{""validation_errors"": {}}",valid,2025-10-09 13:12:04.876522+00,2025-10-09 13:12:04.876522+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,2368a812-3301-490d-a3c9-c6c3a132c50a,policy_config,text,,,,,"{""max_amount"": 5000, ""min_amount"": 1}",HERA.ACCOUNTING.POLICY.CONFIG.v2,DRAFT,0.0000,"{""validation_errors"": {}}",valid,2025-10-09 13:12:04.967636+00,2025-10-09 13:12:04.967636+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,2368a812-3301-490d-a3c9-c6c3a132c50a,priority,text,,200.00000000,,,,HERA.ACCOUNTING.POLICY.PRIORITY.v2,DRAFT,0.0000,"{""validation_errors"": {}}",valid,2025-10-09 13:12:04.967636+00,2025-10-09 13:12:04.967636+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,29f6919f-1d25-454c-9a4f-18edd606fd8c,quantity,text,0,,,,,HERA.SALON.INV.DYN.QTY.V1,DRAFT,0.0000,"{""validation_errors"": {""missing_fields"": {""entity_id"": false, ""field_name"": false, ""smart_code"": false, ""organization_id"": false}}}",invalid,2025-10-17 08:28:43.311792+00,2025-10-17 08:28:43.311792+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,29f6919f-1d25-454c-9a4f-18edd606fd8c,reorder_level,text,10,,,,,HERA.SALON.INV.DYN.REORDER.V1,DRAFT,0.0000,"{""validation_errors"": {""missing_fields"": {""entity_id"": false, ""field_name"": false, ""smart_code"": false, ""organization_id"": false}}}",invalid,2025-10-17 08:28:43.311792+00,2025-10-17 08:28:43.311792+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,2bc29658-07df-448f-888a-2d059855c4f0,color,text,#0F6F5C,,,,,HERA.SALON.SVC.CAT.FIELD.DATA.V1,DRAFT,0.0000,"{""validation_errors"": {}}",valid,2025-10-12 14:10:20.135826+00,2025-10-12 14:10:20.135826+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,2bc29658-07df-448f-888a-2d059855c4f0,description,text,,,,,,HERA.SALON.SVC.CAT.FIELD.DATA.V1,DRAFT,0.0000,"{""validation_errors"": {}}",valid,2025-10-12 14:10:20.297303+00,2025-10-12 14:10:20.297303+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,2bc29658-07df-448f-888a-2d059855c4f0,service_count,number,,0.00000000,,,,HERA.SALON.SVC.CAT.FIELD.DATA.V1,DRAFT,0.0000,"{""validation_errors"": {}}",valid,2025-10-12 14:10:20.434367+00,2025-10-12 14:10:20.434367+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,2d1432cc-b988-4d1f-b4bf-96e30ffe7ef1,birthday,date,,,,,null,HERA.SALON.CUSTOMER.DYN.BIRTHDAY.v1,DRAFT,0.0000,"{""validation_errors"": {""missing_fields"": {""entity_id"": false, ""field_name"": false, ""smart_code"": false, ""organization_id"": false}}}",invalid,2025-10-21 11:15:28.024141+00,2025-10-21 11:15:28.024141+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,2d1432cc-b988-4d1f-b4bf-96e30ffe7ef1,email,text,tasneem.raza@gmail.com,,,,null,HERA.SALON.CUSTOMER.DYN.EMAIL.v1,DRAFT,0.0000,"{""validation_errors"": {""missing_fields"": {""entity_id"": false, ""field_name"": false, ""smart_code"": false, ""organization_id"": false}}}",invalid,2025-10-21 11:15:28.024141+00,2025-10-21 11:15:28.024141+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,2d1432cc-b988-4d1f-b4bf-96e30ffe7ef1,loyalty_points,number,,0.00000000,,,null,HERA.SALON.CUSTOMER.DYN.LOYALTY.POINTS.v1,DRAFT,0.0000,"{""validation_errors"": {""missing_fields"": {""entity_id"": false, ""field_name"": false, ""smart_code"": false, ""organization_id"": false}}}",invalid,2025-10-21 11:15:28.024141+00,2025-10-21 11:15:28.024141+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,2d1432cc-b988-4d1f-b4bf-96e30ffe7ef1,notes,text,,,,,null,HERA.SALON.CUSTOMER.DYN.NOTES.v1,DRAFT,0.0000,"{""validation_errors"": {""missing_fields"": {""entity_id"": false, ""field_name"": false, ""smart_code"": false, ""organization_id"": false}}}",invalid,2025-10-21 11:15:28.024141+00,2025-10-21 11:15:28.024141+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,2d1432cc-b988-4d1f-b4bf-96e30ffe7ef1,phone,text,0507059269,,,,null,HERA.SALON.CUSTOMER.DYN.PHONE.v1,DRAFT,0.0000,"{""validation_errors"": {""missing_fields"": {""entity_id"": false, ""field_name"": false, ""smart_code"": false, ""organization_id"": false}}}",invalid,2025-10-21 11:15:28.024141+00,2025-10-21 11:15:28.024141+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,2d1432cc-b988-4d1f-b4bf-96e30ffe7ef1,vip,boolean,,,f,,null,HERA.SALON.CUSTOMER.DYN.VIP.v1,DRAFT,0.0000,"{""validation_errors"": {""missing_fields"": {""entity_id"": false, ""field_name"": false, ""smart_code"": false, ""organization_id"": false}}}",invalid,2025-10-21 11:15:28.024141+00,2025-10-21 11:15:28.024141+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,2d60f827-97a5-4fa2-99f3-1e927342b00c,email,text,sarah.williams@email.com,,,,,HERA.SALON.CUSTOMER.FIELD.EMAIL.v1,DRAFT,0.0000,"{""validation_errors"": {""missing_fields"": {""entity_id"": false, ""field_name"": false, ""smart_code"": false, ""organization_id"": false}}}",invalid,2025-10-26 15:15:57.596628+00,2025-10-26 15:15:57.596628+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,2d60f827-97a5-4fa2-99f3-1e927342b00c,loyalty_points,number,,250.00000000,,,,HERA.SALON.CUSTOMER.FIELD.LOYALTY.v1,DRAFT,0.0000,"{""validation_errors"": {""missing_fields"": {""entity_id"": false, ""field_name"": false, ""smart_code"": false, ""organization_id"": false}}}",invalid,2025-10-26 15:15:57.596628+00,2025-10-26 15:15:57.596628+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,2d60f827-97a5-4fa2-99f3-1e927342b00c,phone,text,+1-555-0123,,,,,HERA.SALON.CUSTOMER.FIELD.PHONE.v1,DRAFT,0.0000,"{""validation_errors"": {""missing_fields"": {""entity_id"": false, ""field_name"": false, ""smart_code"": false, ""organization_id"": false}}}",invalid,2025-10-26 15:15:57.596628+00,2025-10-26 15:15:57.596628+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,2d60f827-97a5-4fa2-99f3-1e927342b00c,preferred_stylist,text,Michele (Owner),,,,,HERA.SALON.CUSTOMER.FIELD.STYLIST.v1,DRAFT,0.0000,"{""validation_errors"": {""missing_fields"": {""entity_id"": false, ""field_name"": false, ""smart_code"": false, ""organization_id"": false}}}",invalid,2025-10-26 15:15:57.596628+00,2025-10-26 15:15:57.596628+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,2e8f933b-8579-4fda-a789-d7dddf95b2db,quantity,number,,1.00000000,,,,HERA.SALON.INV.DYN.QTY.V1,DRAFT,0.0000,"{""validation_errors"": {""missing_fields"": {""entity_id"": false, ""field_name"": false, ""smart_code"": false, ""organization_id"": false}}}",invalid,2025-10-19 17:42:29.116721+00,2025-10-19 17:42:29.116721+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,2e9b2289-89f5-4b1c-9d6f-db4add67bec3,active,boolean,,,t,,,HERA.SALON.SERVICE.DYN.ACTIVE.v1,DRAFT,0.0000,"{""validation_errors"": {""missing_fields"": {""entity_id"": false, ""field_name"": false, ""smart_code"": false, ""organization_id"": false}}}",invalid,2025-10-19 18:53:44.104104+00,2025-10-19 18:53:44.104104+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,2e9b2289-89f5-4b1c-9d6f-db4add67bec3,commission_rate,number,,0.50000000,,,,HERA.SALON.SERVICE.DYN.COMMISSION.v1,DRAFT,0.0000,"{""validation_errors"": {""missing_fields"": {""entity_id"": false, ""field_name"": false, ""smart_code"": false, ""organization_id"": false}}}",invalid,2025-10-19 18:53:44.104104+00,2025-10-19 18:53:44.104104+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,2e9b2289-89f5-4b1c-9d6f-db4add67bec3,description,text,,,,,,HERA.SALON.SERVICE.DYN.DESCRIPTION.v1,DRAFT,0.0000,"{""validation_errors"": {""missing_fields"": {""entity_id"": false, ""field_name"": false, ""smart_code"": false, ""organization_id"": false}}}",invalid,2025-10-19 18:53:44.104104+00,2025-10-19 18:53:44.104104+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,2e9b2289-89f5-4b1c-9d6f-db4add67bec3,duration_min,number,,30.00000000,,,,HERA.SALON.SERVICE.DYN.DURATION.MIN.v1,DRAFT,0.0000,"{""validation_errors"": {""missing_fields"": {""entity_id"": false, ""field_name"": false, ""smart_code"": false, ""organization_id"": false}}}",invalid,2025-10-19 18:53:44.104104+00,2025-10-19 18:53:44.104104+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,2e9b2289-89f5-4b1c-9d6f-db4add67bec3,price_market,number,,150.00000000,,,,HERA.SALON.SERVICE.DYN.PRICE.MARKET.v1,DRAFT,0.0000,"{""validation_errors"": {""missing_fields"": {""entity_id"": false, ""field_name"": false, ""smart_code"": false, ""organization_id"": false}}}",invalid,2025-10-19 18:53:44.104104+00,2025-10-19 18:53:44.104104+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,2e9b2289-89f5-4b1c-9d6f-db4add67bec3,requires_booking,boolean,,,f,,,HERA.SALON.SERVICE.DYN.REQUIRES_BOOKING.v1,DRAFT,0.0000,"{""validation_errors"": {""missing_fields"": {""entity_id"": false, ""field_name"": false, ""smart_code"": false, ""organization_id"": false}}}",invalid,2025-10-19 18:53:44.104104+00,2025-10-19 18:53:44.104104+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,2f0b59ec-f705-464a-88bb-c98b032baf4b,active,boolean,,,t,,,HERA.SALON.ROLE.DYN.ACTIVE.V1,DRAFT,0.0000,"{""validation_errors"": {}}",valid,2025-10-10 05:28:45.457903+00,2025-10-10 05:28:45.457903+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,2f0b59ec-f705-464a-88bb-c98b032baf4b,rank,number,,3.00000000,,,,HERA.SALON.ROLE.DYN.RANK.V1,DRAFT,0.0000,"{""validation_errors"": {}}",valid,2025-10-10 05:28:45.514948+00,2025-10-10 05:28:45.514948+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,2f0b59ec-f705-464a-88bb-c98b032baf4b,status,text,active,,,,,HERA.SALON.ROLE.DYN.STATUS.V1,DRAFT,0.0000,"{""validation_errors"": {}}",valid,2025-10-10 05:28:46.203416+00,2025-10-10 05:28:46.203416+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,2f0b59ec-f705-464a-88bb-c98b032baf4b,title,text,Hair Stylist,,,,,HERA.SALON.ROLE.DYN.TITLE.V1,DRAFT,0.0000,"{""validation_errors"": {}}",valid,2025-10-10 05:28:45.404044+00,2025-10-10 05:28:45.404044+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,2f6caf38-f51f-454e-b1fc-c9717ed67454,phone,text,0526242183,,,,null,HERA.SALON.CUSTOMER.DYN.PHONE.v1,DRAFT,0.0000,"{""validation_errors"": {""missing_fields"": {""entity_id"": false, ""field_name"": false, ""smart_code"": false, ""organization_id"": false}}}",invalid,2025-10-20 11:56:18.18737+00,2025-10-20 11:56:18.18737+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,31a0269e-0ec3-4b72-a266-f76d996fae2c,price,number,,,,,,HERA.TEST.CURRENT.PRODUCT.FIELD.PRICE.V1,DRAFT,0.0000,"{""validation_errors"": {""missing_fields"": {""entity_id"": false, ""field_name"": false, ""smart_code"": false, ""organization_id"": false}}}",invalid,2025-10-17 15:41:09.740482+00,2025-10-17 15:41:09.740482+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,3561ba56-ce9a-474e-b9ee-1e01cf5f31fa,active,boolean,,,t,,,HERA.SALON.SERVICE.DYN.ACTIVE.v1,DRAFT,0.0000,"{""validation_errors"": {}}",valid,2025-10-10 05:25:02.197587+00,2025-10-14 07:57:24.375+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,3561ba56-ce9a-474e-b9ee-1e01cf5f31fa,category,text,Hair Services,,,,,HERA.SALON.SERVICE.CATEGORY.V1,DRAFT,0.0000,"{""validation_errors"": {}}",valid,2025-10-10 07:01:04.503091+00,2025-10-10 07:01:04.503091+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,3561ba56-ce9a-474e-b9ee-1e01cf5f31fa,commission_rate,number,,0.50000000,,,,HERA.SALON.SERVICE.DYN.COMMISSION.v1,DRAFT,0.0000,"{""validation_errors"": {}}",valid,2025-10-10 05:25:02.072725+00,2025-10-14 07:57:24.183+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,3561ba56-ce9a-474e-b9ee-1e01cf5f31fa,description,text,"",,,,,HERA.SALON.SERVICE.DYN.DESCRIPTION.v1,DRAFT,0.0000,"{""validation_errors"": {}}",valid,2025-10-10 05:25:02.135524+00,2025-10-14 07:57:24.28+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,3561ba56-ce9a-474e-b9ee-1e01cf5f31fa,duration_min,number,,30.00000000,,,,HERA.SALON.SERVICE.DYN.DURATION.MIN.v1,DRAFT,0.0000,"{""validation_errors"": {}}",valid,2025-10-10 05:25:02.014915+00,2025-10-14 07:57:24.108+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,3561ba56-ce9a-474e-b9ee-1e01cf5f31fa,price_market,number,,900.00000000,,,,HERA.SALON.SERVICE.DYN.PRICE.MARKET.v1,DRAFT,0.0000,"{""validation_errors"": {}}",valid,2025-10-10 05:25:01.949819+00,2025-10-14 07:57:24.024+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,3561ba56-ce9a-474e-b9ee-1e01cf5f31fa,requires_booking,boolean,,,f,,,HERA.SALON.SERVICE.DYN.REQUIRES_BOOKING.v1,DRAFT,0.0000,"{""validation_errors"": {}}",valid,2025-10-10 05:25:02.266261+00,2025-10-14 07:57:24.46+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,35c049c0-7aa1-4154-997a-a3f6261b24af,account_type,text,REVENUE,,,,,HERA.ACCOUNTING.ACCOUNT.TYPE.v2,DRAFT,0.0000,"{""validation_errors"": {}}",valid,2025-10-09 13:12:04.160508+00,2025-10-09 13:12:04.160508+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,378601a2-9b02-42b4-81c1-1841aa04e770,order,number,,1.00000000,,,,HERA.CRM.STAGE.FIELD.ORDER.V1,DRAFT,0.0000,"{""validation_errors"": {""missing_fields"": {""entity_id"": false, ""field_name"": false, ""smart_code"": false, ""organization_id"": false}}}",invalid,2025-10-19 21:36:23.233536+00,2025-10-19 21:36:23.233536+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,378601a2-9b02-42b4-81c1-1841aa04e770,probability,number,,10.00000000,,,,HERA.CRM.STAGE.FIELD.PROBABILITY.V1,DRAFT,0.0000,"{""validation_errors"": {""missing_fields"": {""entity_id"": false, ""field_name"": false, ""smart_code"": false, ""organization_id"": false}}}",invalid,2025-10-19 21:36:23.233536+00,2025-10-19 21:36:23.233536+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,378f24fb-d496-4ff7-8afa-ea34895a0eb8,inventory_management_enabled,boolean,,,f,,,HERA.ORG.SETTINGS.INVENTORY.ENABLED.V1,DRAFT,0.0000,"{""validation_errors"": {}}",valid,2025-10-14 08:00:02.641024+00,2025-10-14 08:00:02.641024+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,396751a7-7cee-419c-b419-3ee29cea9425,order,number,,3.00000000,,,,HERA.CRM.STAGE.FIELD.ORDER.V1,DRAFT,0.0000,"{""validation_errors"": {""missing_fields"": {""entity_id"": false, ""field_name"": false, ""smart_code"": false, ""organization_id"": false}}}",invalid,2025-10-19 21:36:23.407395+00,2025-10-19 21:36:23.407395+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,396751a7-7cee-419c-b419-3ee29cea9425,probability,number,,50.00000000,,,,HERA.CRM.STAGE.FIELD.PROBABILITY.V1,DRAFT,0.0000,"{""validation_errors"": {""missing_fields"": {""entity_id"": false, ""field_name"": false, ""smart_code"": false, ""organization_id"": false}}}",invalid,2025-10-19 21:36:23.407395+00,2025-10-19 21:36:23.407395+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,3ae9b166-7544-4973-b5cd-889c7ecee022,active,boolean,,,t,,,HERA.SALON.SERVICE.DYN.ACTIVE.v1,DRAFT,0.0000,"{""validation_errors"": {}}",valid,2025-10-10 05:22:11.694363+00,2025-10-14 07:45:29.884+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,3ae9b166-7544-4973-b5cd-889c7ecee022,category,text,Hair Services,,,,,HERA.SALON.SERVICE.CATEGORY.V1,DRAFT,0.0000,"{""validation_errors"": {}}",valid,2025-10-10 07:01:04.503091+00,2025-10-10 07:01:04.503091+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,3ae9b166-7544-4973-b5cd-889c7ecee022,commission_rate,number,,0.50000000,,,,HERA.SALON.SERVICE.DYN.COMMISSION.v1,DRAFT,0.0000,"{""validation_errors"": {}}",valid,2025-10-10 05:22:11.570263+00,2025-10-14 07:45:29.69+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,3ae9b166-7544-4973-b5cd-889c7ecee022,description,text,"",,,,,HERA.SALON.SERVICE.DYN.DESCRIPTION.v1,DRAFT,0.0000,"{""validation_errors"": {}}",valid,2025-10-10 05:22:11.63477+00,2025-10-14 07:45:29.808+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,3ae9b166-7544-4973-b5cd-889c7ecee022,duration_min,number,,60.00000000,,,,HERA.SALON.SERVICE.DYN.DURATION.MIN.v1,DRAFT,0.0000,"{""validation_errors"": {}}",valid,2025-10-10 05:22:11.491163+00,2025-10-14 07:45:29.619+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,3ae9b166-7544-4973-b5cd-889c7ecee022,price_market,number,,550.00000000,,,,HERA.SALON.SERVICE.DYN.PRICE.MARKET.v1,DRAFT,0.0000,"{""validation_errors"": {}}",valid,2025-10-10 05:22:11.415068+00,2025-10-14 07:45:29.52+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,3ae9b166-7544-4973-b5cd-889c7ecee022,requires_booking,boolean,,,f,,,HERA.SALON.SERVICE.DYN.REQUIRES_BOOKING.v1,DRAFT,0.0000,"{""validation_errors"": {}}",valid,2025-10-10 05:22:11.756484+00,2025-10-14 07:45:29.953+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,3c1d3c48-13c6-4951-86b1-512ae013806c,quantity,number,,,,,,HERA.SALON.INV.DYN.QTY.V1,DRAFT,0.0000,"{""validation_errors"": {""missing_fields"": {""entity_id"": false, ""field_name"": false, ""smart_code"": false, ""organization_id"": false}}}",invalid,2025-10-17 11:57:16.797506+00,2025-10-17 11:57:16.797506+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,3c1d3c48-13c6-4951-86b1-512ae013806c,reorder_level,number,,,,,,HERA.SALON.INV.DYN.REORDER.V1,DRAFT,0.0000,"{""validation_errors"": {""missing_fields"": {""entity_id"": false, ""field_name"": false, ""smart_code"": false, ""organization_id"": false}}}",invalid,2025-10-17 11:57:16.797506+00,2025-10-17 11:57:16.797506+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,3e76a9ad-c6bd-46df-9c6e-48bab0f7fd89,created_by,text,Sarah Wilson,,,,,HERA.CRM.NOTE.FIELD.CREATED_BY.V1,DRAFT,0.0000,"{""validation_errors"": {""missing_fields"": {""entity_id"": false, ""field_name"": false, ""smart_code"": false, ""organization_id"": false}}}",invalid,2025-10-19 21:36:24.781002+00,2025-10-19 21:36:24.781002+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,3e76a9ad-c6bd-46df-9c6e-48bab0f7fd89,is_private,boolean,,,f,,,HERA.CRM.NOTE.FIELD.PRIVATE.V1,DRAFT,0.0000,"{""validation_errors"": {""missing_fields"": {""entity_id"": false, ""field_name"": false, ""smart_code"": false, ""organization_id"": false}}}",invalid,2025-10-19 21:36:24.781002+00,2025-10-19 21:36:24.781002+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,3e76a9ad-c6bd-46df-9c6e-48bab0f7fd89,note_content,text,"Customer expressed strong interest in enterprise features. Key requirements: SSO integration, advanced reporting, multi-tenant architecture. Budget approved for Q4 implementation. Next steps: technical deep dive scheduled for next week.",,,,,HERA.CRM.NOTE.FIELD.CONTENT.V1,DRAFT,0.0000,"{""validation_errors"": {""missing_fields"": {""entity_id"": false, ""field_name"": false, ""smart_code"": false, ""organization_id"": false}}}",invalid,2025-10-19 21:36:24.781002+00,2025-10-19 21:36:24.781002+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,3e76a9ad-c6bd-46df-9c6e-48bab0f7fd89,tags,text,"requirements,enterprise,sso,reporting",,,,,HERA.CRM.NOTE.FIELD.TAGS.V1,DRAFT,0.0000,"{""validation_errors"": {""missing_fields"": {""entity_id"": false, ""field_name"": false, ""smart_code"": false, ""organization_id"": false}}}",invalid,2025-10-19 21:36:24.781002+00,2025-10-19 21:36:24.781002+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,3eb3ad92-3726-48e1-913a-17c3b492f5df,base_price,number,,150.00000000,,,,HERA.ACCOUNTING.SERVICE.PRICE.v2,DRAFT,0.0000,"{""validation_errors"": {}}",valid,2025-10-09 17:41:27.509876+00,2025-10-09 17:41:27.509876+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,3f4ea1d9-3436-41f6-9dd0-9dc8bb79f013,birthday,date,,,,,null,HERA.SALON.CUSTOMER.DYN.BIRTHDAY.v1,DRAFT,0.0000,"{""validation_errors"": {""missing_fields"": {""entity_id"": false, ""field_name"": false, ""smart_code"": false, ""organization_id"": false}}}",invalid,2025-10-24 12:31:35.951942+00,2025-10-24 12:31:35.951942+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,3f4ea1d9-3436-41f6-9dd0-9dc8bb79f013,email,text,,,,,null,HERA.SALON.CUSTOMER.DYN.EMAIL.v1,DRAFT,0.0000,"{""validation_errors"": {""missing_fields"": {""entity_id"": false, ""field_name"": false, ""smart_code"": false, ""organization_id"": false}}}",invalid,2025-10-24 12:31:35.951942+00,2025-10-24 12:31:35.951942+00,1
378f24fb-d496-4ff7-8afa-ea34895a0eb8,3f4ea1d9-3436-41f6-9dd0-9dc8bb79f013,loyalty_points,number,,0.00000000,,,null,HERA.SALON.CUSTOMER.DYN.LOYALTY.POINTS.v1,DRAFT,0.0000,"{""validation_errors"": {""missing_fields"": {""entity_id"": false, ""field_name"": false, ""smart_code"": false, ""organization_id"": false}}}",invalid,2025-10-24 12:31:35.951942+00,2025-10-24 12:31:35.951942+00,1
